 3  0  3 IJBBCCIJDDL.IJAAL.EEK.L...KFF..GGHH.
14 10  4 BBCCL..JDDL.IJAAL.IJKEE.I.KFF.GG.HH. K98 E97 L99 C98 B98 J99 I98 G5 
14 10  4 BBCCL.I.DDL.IJAAL.IJKEE..JKFF.GG.HH. K98 E97 L99 C98 B98 J98 I99 G5 
14 10  4 BBCCL.I.DDL.IJAAL.IJ..EE.JKFF.GGK.HH E96 L99 C98 B98 I99 H99 J98 K99 G5 
14 10  4 BBCCL.IJDDL.IJAAL.IJ.EE...KFF.GGK.HH E97 H99 L99 C98 B98 I99 J99 K99 G5 
14 11  3 BBCCL...DDL.IJAAL.IJKEE.IJKFF.GGHH.. H99 K98 E97 L99 C98 B98 I98 J98 G5 
14 11  3 BBCCL.IJDDL.IJAAL.IJK.EE..KFF.GGHH.. H99 K98 E96 L99 C98 B98 I99 J99 G5 
14 11  3 BBCCL..JDDL.IJAAL.IJKEE.I.KFF.GGHH.. H99 K98 E97 L99 C98 B98 J99 I98 G5 
14 11  3 BBCCL...DDL.IJAAL.IJK.EEIJKFF.GGHH.. H99 K98 E96 L99 C98 B98 I98 J98 G5 
14 10  4 BBCCL..JDDL.IJAAL.IJ.EE.I.KFF.GGK.HH E97 L99 C98 B98 I98 J99 H99 K99 G5 
14 10  4 BBCCL.I.DDL.IJAAL.IJK.EE.JKFF.GG.HH. K98 E96 L99 C98 B98 J98 I99 G5 
14 10  4 BBCCL.IJDDL.IJAAL.IJ..EE..KFF.GGK.HH E96 H99 L99 C98 B98 I99 J99 K99 G5 
14 10  4 BBCCL..JDDL.IJAAL.IJK.EEI.KFF.GG.HH. K98 E96 L99 C98 B98 J99 I98 G5 
14 10  4 BBCCL...DDL.IJAAL.IJ..EEIJKFF.GGK.HH E96 L99 H99 C98 B98 I98 J98 K99 G5 
14 10  4 BBCCL..DD.L.IJAAL.IJ.EE.IJKFF.GGKHH. E97 D99 L99 C98 B98 I98 J98 K99 G5 
14 10  4 BBCCL.IDD.L.IJAAL.IJ..EE.JKFF.GGKHH. E96 L99 C98 B98 I99 D99 J98 K99 G5 
14 11  3 BBCCL.I.DDL.IJAAL.IJK.EE.JKFF.GGHH.. H99 K98 E96 L99 C98 B98 J98 I99 G5 
14 10  4 BBCCL.DD..L.IJAAL.IJ.EE.IJKFF.GGKHH. D98 E97 L99 C98 B98 I98 J98 K99 G5 
14 10  4 BBCCL.IJDDL.IJAAL.IJKEE...KFF.GG.HH. K98 E97 L99 C98 B98 I99 J99 G5 
14 11  3 BBCCL.IJDDL.IJAAL.IJKEE...KFF.GGHH.. H99 K98 E97 L99 C98 B98 I99 J99 G5 
14 11  3 BBCCL..JDDL.IJAAL.IJK.EEI.KFF.GGHH.. H99 K98 E96 L99 C98 B98 J99 I98 G5 
14 11  3 BBCCL.I.DDL.IJAAL.IJKEE..JKFF.GGHH.. H99 K98 E97 L99 C98 B98 J98 I99 G5 
14 10  4 BBCCL.I.DDL.IJAAL.IJ.EE..JKFF.GGK.HH E97 L99 C98 B98 I99 H99 J98 K99 G5 
15 11  4 BBCCL.IJDDL.IJAAL.IJKEE...KFF.GG..HH K98 E97 H99 L99 C98 B98 I99 J99 G5 
15 11  4 BBCCL.IDD.L.IJAAL.IJ.EE..JKFF.GGK.HH E97 L99 D99 C98 B98 I99 H99 J98 K99 G5 
15 11  4 BBCCL.I.DDL.IJAAL.IJKEE..JKFF..GGHH. G4 K98 E97 L99 C98 B98 J98 I99 
15 11  4 BBCCL...DDL.IJAAL.IJK.EEIJKFF..GGHH. G4 K98 E96 L99 C98 B98 I98 J98 
15 11  4 BBCCL..DD.L.IJAAL.IJK.EEIJKFF.GG.HH. D99 K98 E96 L99 C98 B98 I98 J98 G5 
15 11  4 BBCCL.IJDDL.IJAAL.IJK.EE..KFF.GG..HH H99 K98 E96 L99 C98 B98 I99 J99 G5 
